TUI,Saudi Arabia,31.692683,38.7312
OXD,United States,39.5022607,-84.7843814
EJH,Saudi Arabia,26.198553,36.476381
YNB,Saudi Arabia,24.144244,38.06335
ABD,Iran,30.371111,48.228333
QMJ,Iran,32.002372,49.270364
MRX,Iran,30.556192,49.151879
AWZ,Iran,31.337431,48.76195
BUZ,Iran,28.944811,50.834637
KIH,Iran,26.526156,53.980211
BDH,Iran,26.532,54.824847
KSH,Iran,34.345853,47.158128
SDG,Iran,35.245856,47.009247
RAS,Iran,37.325314,49.605817
MIE,United States,40.2424722,-85.39575
THR,Iran,35.689167,51.313416
BND,Iran,27.218317,56.37785
KER,Iran,30.274444,56.951111
XBJ,Iran,32.898056,59.266111
WSY,Australia,-20.276,148.755
RZR,Iran,36.909908,50.679589
RAF,Argentina,-31.282072,-61.501594
SYZ,Iran,29.539242,52.589786
QSA,Spain,41.5209,2.10508
TBZ,Iran,38.133889,46.235
AZD,Iran,31.904908,54.276503
ZBR,Iran,25.44335,60.382114
ZAH,Iran,29.475686,60.906189
AMM,Jordan,31.722556,35.993214
ADJ,Jordan,31.972703,35.991569
AQJ,Jordan,29.611619,35.018067
OMF,Jordan,32.356353,36.259181
KWI,Kuwait,29.226567,47.968928
BEY,Lebanon,33.820931,35.488389
AUH,United Arab Emirates,24.432972,54.651138
AZI,United Arab Emirates,24.428333,54.458084
MVA,Iceland,65.6558,-16.9181
DXB,United Arab Emirates,25.252778,55.364444
FJR,United Arab Emirates,25.112225,56.323964
RKT,United Arab Emirates,25.613483,55.938817
SHJ,United Arab Emirates,25.328575,55.51715
KHS,Oman,26.170986,56.240569
MSH,Oman,20.675434,58.890467
MCT,Oman,23.593278,58.284444
SLL,Oman,17.038719,54.091297
TTH,Oman,17.666,54.024612
XYD,France,46,5
LYP,Pakistan,31.365014,72.994842
GWD,Pakistan,25.233308,62.329494
GIL,Pakistan,35.918786,74.333644
KHI,Pakistan,24.906547,67.160797
LHE,Pakistan,31.521564,74.403594
MFG,Pakistan,34.339022,73.508639
MJD,Pakistan,27.335156,68.143053
MUX,Pakistan,30.203222,71.419111
WNS,Pakistan,26.219442,68.390053
PJG,Pakistan,26.954547,64.132517
PSI,Pakistan,25.290487,63.345083
PEW,Pakistan,33.993911,71.514581
UET,Pakistan,30.251369,66.937764
RYK,Pakistan,28.3839,70.279572
ISB,Pakistan,33.616653,73.099233
RAZ,Pakistan,33.849658,73.798147
1RL,United States,48.9797222,-123.0788889
SKZ,Pakistan,27.721989,68.791683
SDT,Pakistan,34.813556,72.352814
SUL,Pakistan,28.645142,69.176917
BDN,Pakistan,24.841519,68.838408
PZH,Pakistan,31.358381,69.463606
BSR,Iraq,30.549069,47.662142
ALP,Syria,36.180675,37.224358
DAM,Syria,33.410636,36.514267
DEZ,Syria,35.285374,40.175961
LTK,Syria,35.401094,35.948681
PMS,Syria,34.557361,38.316889
DOH,Qatar,25.261125,51.565056
CIS,Kiribati,-2.768122,-171.710394
ROP,Northern Mariana Islands,14.174308,145.242536
SPN,Northern Mariana Islands,15.119003,145.729356
UAM,Guam,13.583953,144.930025
GUM,Guam,13.48345,144.795983
TIQ,Northern Mariana Islands,14.999203,145.61935
NSO,Australia,-32.0372,150.832
MAJ,Marshall Islands,7.064758,171.272022
KWA,Marshall Islands,8.720122,167.731661
CXI,Kiribati,1.986161,-157.349778
MDY,Midway Islands,28.201725,-177.380636
TKK,Micronesia,7.461869,151.843006
PNI,Micronesia,6.9851,158.208989
ROR,Palau,7.367303,134.544278
KSA,Micronesia,5.356975,162.958386
YAP,Micronesia,9.498911,138.082497
KNH,Taiwan,24.427892,118.359197
PIF,Taiwan,22.672367,120.461728
TTT,Taiwan,22.754986,121.101681
GNI,Taiwan,22.673853,121.466481
KHH,Taiwan,22.577094,120.350006
CYI,Taiwan,23.461779,120.39283
KYD,Taiwan,22.028842,121.533642
RMQ,Taiwan,24.264668,120.62058
CES,Australia,-32.7875,151.342
TNN,Taiwan,22.950361,120.205778
MZG,Taiwan,23.568669,119.628311
TSA,Taiwan,25.069722,121.5525
TPE,Taiwan,25.077731,121.232822
WOT,Taiwan,23.370833,119.494444
HUN,Taiwan,24.023725,121.616906
NRT,Japan,35.764722,140.386389
MMJ,Japan,36.166758,137.922669
IBR,Japan,36.181083,140.415444
IWO,Japan,24.784,141.322722
SHM,Japan,33.662222,135.364444
OBO,Japan,42.733333,143.217222
CTS,Japan,42.7752,141.692283
HKD,Japan,41.77,140.821944
SPK,Japan,42.794475,141.666447
MMB,Japan,43.880606,144.164053
SHB,Japan,43.5775,144.96
WKJ,Japan,45.404167,141.800833
IKI,Japan,33.749027,129.785417
UBJ,Japan,33.93,131.278611
TSJ,Japan,34.284889,129.33055
MBE,Japan,44.303914,143.404028
AKJ,Japan,43.670833,142.4475
OIR,Japan,42.071667,139.432911
RIS,Japan,45.242006,141.186431
KUM,Japan,30.385569,130.659017
FUJ,Japan,32.666269,128.832808
FUK,Japan,33.585942,130.450686
TNE,Japan,30.605067,130.991231
KOJ,Japan,31.803397,130.719408
KMI,Japan,31.877222,131.448611
OIT,Japan,33.479444,131.737222
KKJ,Japan,33.845942,131.034689
KMJ,Japan,32.837319,130.85505
NGS,Japan,32.916944,129.913611
ASJ,Japan,28.430633,129.712542
TKN,Japan,27.836381,128.881253
KMQ,Japan,36.394611,136.406544
OKI,Japan,36.181125,133.324844
TOY,Japan,36.648333,137.1875
HIJ,Japan,34.436111,132.919444
OKJ,Japan,34.756944,133.855278
IZO,Japan,35.413611,132.89
YGJ,Japan,35.492222,133.236389
KCZ,Japan,33.546111,133.669444
MYJ,Japan,33.827222,132.699722
ITM,Japan,34.785528,135.438222
TTJ,Japan,35.530069,134.166553
TKS,Japan,34.132808,134.606639
TAK,Japan,34.214167,134.015556
AOJ,Japan,40.734722,140.690833
GAJ,Japan,38.411894,140.371331
HNA,Japan,39.428611,141.135278
AXT,Japan,39.615556,140.218611
MSJ,Japan,40.703222,141.368364
SDJ,Japan,38.139722,140.916944
LKS,Czech Republic,50.1929,14.1532
HAC,Japan,33.115,139.785833
OIM,Japan,34.782033,139.360306
HND,Japan,35.552258,139.779694
OKO,Japan,35.748492,139.348483
KWJ,South Korea,35.126389,126.808889
RSU,South Korea,34.842328,127.61685
SHO,South Korea,38.142614,128.598556
KAG,South Korea,37.753561,128.943625
MQB,United States,40.5200833,-90.6523889
CJU,South Korea,33.511306,126.493028
PUS,South Korea,35.179528,128.938222
USN,South Korea,35.593494,129.351722
SSN,South Korea,37.445833,127.113889
OSN,South Korea,37.090617,127.029594
GMP,South Korea,37.558311,126.790586
KPO,South Korea,35.987858,129.420486
TAE,South Korea,35.894108,128.658856
YEC,South Korea,36.631933,128.35485
OKA,Japan,26.195814,127.645869
DNA,Japan,26.355612,127.767633
ISG,Japan,24.344525,124.186983
UEO,Japan,26.363506,126.713806
MMD,Japan,25.846533,131.263494
MMY,Japan,24.782833,125.295111
KTD,Japan,25.944722,131.326944
SHI,Japan,24.826667,125.144722
RNJ,Japan,27.043964,128.401517
OGN,Japan,24.466944,122.977778
MNL,Philippines,14.508647,121.019581
MYP,Turkmenistan,37.6194,61.8967
CBO,Philippines,7.165242,124.209619
CGY,Philippines,8.415619,124.611219
PAG,Philippines,7.827197,123.458294
ZAM,Philippines,6.922419,122.059633
BAG,Philippines,16.375103,120.619636
TAC,Philippines,11.227628,125.027758
BCD,Philippines,10.642511,122.929617
GEN,Norway,60.1939,11.1004
DGT,Philippines,9.333714,123.300472
ILO,Philippines,10.713044,122.545297
KLO,Philippines,11.679431,122.376294
AUW,United States,44.9262845,-89.6270018
PPS,Philippines,9.742119,118.758731
SJI,Philippines,10.766044,121.933439
COC,Argentina,-31.296944,-57.996631
GHU,Argentina,-33.010278,-58.613056
PRA,Argentina,-31.794778,-60.480361
ROS,Argentina,-32.903611,-60.785
SFN,Argentina,-31.711666,-60.811668
AEP,Argentina,-34.559175,-58.415606
COR,Argentina,-31.323619,-64.207953
LPG,Argentina,-34.972222,-57.894694
MDZ,Argentina,-32.831717,-68.792856
LGS,Argentina,-35.493597,-69.574267
AFA,Argentina,-34.588314,-68.403854
CTC,Argentina,-28.593214,-65.750925
SDE,Argentina,-27.765617,-64.310122
IRJ,Argentina,-29.381636,-66.795839
TUC,Argentina,-26.840861,-65.104944
UAQ,Argentina,-31.571472,-68.418194
RCU,Argentina,-33.085128,-64.261314
VDR,Argentina,-31.945183,-65.146283
LUQ,Argentina,-33.273192,-66.356422
CNQ,Argentina,-27.445503,-58.761864
RES,Argentina,-27.449986,-59.056125
FMA,Argentina,-26.212722,-58.228111
IGR,Argentina,-25.737281,-54.473444
AOL,Argentina,-29.689425,-57.152078
PSS,Argentina,-27.385839,-55.970728
SLA,Argentina,-24.855978,-65.486169
JUJ,Argentina,-24.392778,-65.097778
ORA,Argentina,-23.152779,-64.32917
C47,United States,43.5603136,-89.4828607
EHL,Argentina,-41.943189,-71.532289
CRD,Argentina,-45.785347,-67.465508
EQS,Argentina,-42.90795,-71.139472
REL,Argentina,-43.2105,-65.270319
VDM,Argentina,-40.869222,-63.000389
PMY,Argentina,-42.759161,-65.102725
PUD,Argentina,-47.735292,-65.904097
RGA,Argentina,-53.777667,-67.749389
RGL,Argentina,-51.608875,-69.312636
USH,Argentina,-54.843278,-68.29575
ULA,Argentina,-49.306775,-67.802589
PMQ,Argentina,-46.537911,-70.978689
RZA,Argentina,-50.01655,-68.579197
BHI,Argentina,-38.724967,-62.169317
IWD,United States,46.5274747,-90.1313967
MDQ,Argentina,-37.934167,-57.573333
NQN,Argentina,-38.949,-68.155711
MCD,United States,45.8649344,-84.637344
RSA,Argentina,-36.588322,-64.275694
BRC,Argentina,-41.151172,-71.157542
TDL,Argentina,-37.237392,-59.227922
VLG,Argentina,-37.235408,-57.029239
CPC,Argentina,-40.075383,-71.137294
CDJ,Brazil,-8.348347,-49.301528
AQA,Brazil,-21.812,-48.133028
AJU,Brazil,-10.984,-37.070333
AFL,Brazil,-9.866092,-56.106206
ARU,Brazil,-21.141342,-50.424722
BEL,Brazil,-1.37925,-48.476292
BGX,Brazil,-31.390528,-54.112244
PLU,Brazil,-19.851181,-43.950628
BFH,Brazil,-25.405078,-49.232036
BSB,Brazil,-15.8711,-47.918625
BAU,Brazil,-22.345042,-49.0538
BVB,Brazil,2.846311,-60.690069
CAC,Brazil,-25.000339,-53.500764
CNF,Brazil,-19.63375,-43.968856
CGR,Brazil,-20.468667,-54.6725
XAP,Brazil,-27.134219,-52.656553
CLN,Brazil,-7.320444,-47.458667
CCM,Brazil,-28.725817,-49.424739
CAW,Brazil,-21.698333,-41.301669
CMG,Brazil,-19.011931,-57.673053
CWB,Brazil,-25.528475,-49.175775
CRQ,Brazil,-17.652283,-39.253069
CXJ,Brazil,-29.197064,-51.187536
CGB,Brazil,-15.652931,-56.116719
CZS,Brazil,-7.599906,-72.769489
PPB,Brazil,-22.175056,-51.424639
MAO,Brazil,-3.038611,-60.049721
IGU,Brazil,-25.59615,-54.487206
FLN,Brazil,-27.670489,-48.547181
FEN,Brazil,-3.854928,-32.423336
FOR,Brazil,-3.776283,-38.532556
GIG,Brazil,-22.808903,-43.243647
GYN,Brazil,-16.632033,-49.220686
GRU,Brazil,-23.432075,-46.469511
ATM,Brazil,-3.253906,-52.253978
IOS,Brazil,-14.815964,-39.033197
IPN,Brazil,-19.470722,-42.487583
IMP,Brazil,-5.531292,-47.46005
JDF,Brazil,-21.7915,-43.386778
JPA,Brazil,-7.148381,-34.950681
JOI,Brazil,-26.224453,-48.797364
CPV,Brazil,-7.269917,-35.896364
VCP,Brazil,-23.0075,-47.134444
LIP,Brazil,-21.664039,-49.730519
LDB,Brazil,-23.333625,-51.130072
LAZ,Brazil,-13.262086,-43.408114
MAB,Brazil,-5.368589,-49.138025
MGF,Brazil,-23.476392,-52.016406
MOC,Brazil,-16.706925,-43.8189
GRM,United States,47.8383333,-90.3829444
MCZ,Brazil,-9.510808,-35.791678
MCP,Brazil,0.050664,-51.072178
MNX,Brazil,-5.811381,-61.278319
NVT,Brazil,-26.879999,-48.65139
GEL,Brazil,-28.281683,-54.169139
NAT,Brazil,-5.911417,-35.247717
POA,Brazil,-29.994428,-51.171428
POO,Brazil,-21.843014,-46.567917
PFB,Brazil,-28.243989,-52.326558
PET,Brazil,-31.718353,-52.327689
PNZ,Brazil,-9.362411,-40.569097
PNB,Brazil,-10.719417,-48.399736
PMG,Brazil,-22.549639,-55.702614
PVH,Brazil,-8.709294,-63.902281
NPZ,United States,41.4539722,-87.0070833
RBR,Brazil,-9.583,-67.4836
REC,Brazil,-8.126794,-34.923039
RIG,Brazil,-32.082617,-52.166542
SDU,Brazil,-22.910461,-43.163133
RAO,Brazil,-21.134167,-47.774189
STU,Brazil,-22.93235,-43.719092
SJK,Brazil,-23.228172,-45.862739
SLZ,Brazil,-2.585361,-44.234139
CGH,Brazil,-23.626692,-46.655375
SJP,Brazil,-20.816567,-49.406511
SSZ,Brazil,-23.925206,-46.2875
SSA,Brazil,-12.910994,-38.331044
TMT,Brazil,-1.4896,-56.396803
THE,Brazil,-5.059942,-42.823478
TFF,Brazil,-3.382944,-64.724056
TBT,Brazil,-4.255669,-69.935828
TUR,Brazil,-3.786008,-49.720267
PAV,Brazil,-9.400878,-38.250575
URG,Brazil,-29.782178,-57.038189
UDI,Brazil,-18.882844,-48.225594
UBA,Brazil,-19.765,-47.964778
VAG,Brazil,-21.590067,-45.473342
BVH,Brazil,-12.694375,-60.098269
VIX,Brazil,-20.258056,-40.286389
QPS,Brazil,-21.984561,-47.334764
ARI,Chile,-18.348531,-70.338742
BBA,Chile,-45.916058,-71.689475
CCH,Chile,-46.583341,-71.687405
CJC,Chile,-22.498175,-68.903575
PUQ,Chile,-53.002642,-70.854586
GXQ,Chile,-45.594211,-72.106133
IQQ,Chile,-20.535222,-70.181275
SCL,Chile,-33.392975,-70.785803
ANF,Chile,-23.444478,-70.4451
LSQ,Chile,-37.401731,-72.425444
CCP,Chile,-36.77265,-73.063106
IPC,Chile,-27.164792,-109.421831
ZOS,Chile,-40.611208,-73.061042
LSC,Chile,-29.916233,-71.199522
ZCO,Chile,-38.766819,-72.637097
PMC,Chile,-41.438886,-73.093953
WCH,Chile,-42.932808,-72.699114
ZAL,Chile,-39.649956,-73.086111
ATF,Ecuador,-1.212067,-78.574636
OCC,Ecuador,-0.462886,-76.986842
CUE,Ecuador,-2.889467,-78.984397
GPS,Ecuador,-0.453758,-90.265914
GYE,Ecuador,-2.157419,-79.883558
XMS,Ecuador,-2.299167,-78.12075
MCH,Ecuador,-3.268903,-79.961572
MEC,Ecuador,-0.946078,-80.678808
PVO,Ecuador,-1.041647,-80.472206
UIO,Ecuador,-0.141144,-78.488214
SNC,Ecuador,-2.204994,-80.988878
TPC,Ecuador,-0.122956,-76.33775
TUA,Ecuador,0.809506,-77.708056
ASU,Paraguay,-25.23985,-57.519133
AXM,Colombia,4.452775,-75.766447
PUU,Colombia,0.505228,-76.500836
BGA,Colombia,7.1265,-73.184778
BOG,Colombia,4.701594,-74.146947
BAQ,Colombia,10.889589,-74.780819
BSC,Colombia,6.202917,-77.394675
BUN,Colombia,3.819628,-76.989767
CUC,Colombia,7.927567,-72.511547
CTG,Colombia,10.442381,-75.512961
CLO,Colombia,3.543222,-76.381583
TCO,Colombia,1.814417,-78.749228
CZU,Colombia,9.332742,-75.285594
EJA,Colombia,7.024331,-73.8068
FLA,Colombia,1.589189,-75.564372
MXY,United States,61.4370608,-142.90307372
GPI,Colombia,2.570133,-77.8986
IBE,Colombia,4.421608,-75.1333
IPI,Colombia,0.861925,-77.671764
LET,Colombia,-4.193549,-69.943163
EOH,Colombia,6.219958,-75.590519
MGN,Colombia,9.284739,-74.846092
MTR,Colombia,8.823744,-75.825831
MVP,Colombia,1.253664,-70.233878
MZL,Colombia,5.029597,-75.464708
NVA,Colombia,2.95015,-75.294
OCV,Colombia,8.315061,-73.358331
OTU,Colombia,7.010369,-74.715497
PCR,Colombia,6.184717,-67.493164
PEI,Colombia,4.812675,-75.739519
PPN,Colombia,2.4544,-76.609319
PSO,Colombia,1.396247,-77.291478
PVA,Colombia,13.356944,-81.35833
MDE,Colombia,6.164536,-75.423119
RCH,Colombia,11.526222,-72.925958
SJE,Colombia,2.579694,-72.639358
SMR,Colombia,11.11965,-74.230647
ADZ,Colombia,12.583594,-81.711192
SVI,Colombia,2.152175,-74.76635
TME,Colombia,6.451081,-71.760261
AUC,Colombia,7.068881,-70.736925
UIB,Colombia,5.690758,-76.641181
ULQ,Colombia,4.088358,-76.235133
VUP,Colombia,10.435042,-73.249506
VVC,Colombia,4.167875,-73.613761
BJO,Bolivia,-22.773336,-64.312881
CBB,Bolivia,-17.421058,-66.177114
CIJ,Bolivia,-11.040436,-68.782972
LPB,Bolivia,-16.513339,-68.192256
POI,Bolivia,-19.543069,-65.723706
PSZ,Bolivia,-18.975281,-57.820586
SRE,Bolivia,-19.007083,-65.288747
TJA,Bolivia,-21.555736,-64.701325
TDD,Bolivia,-14.818739,-64.918019
VVI,Bolivia,-17.644756,-63.135364
BYC,Bolivia,-21.960925,-63.651669
PBM,Suriname,5.452831,-55.187783
CAY,French Guiana,4.819808,-52.360447
SWD,United States,60.1269383,-149.4188122
PCL,Peru,-8.377939,-74.574297
CHM,Peru,-9.149614,-78.52385
CIX,Peru,-6.787475,-79.828097
AYP,Peru,-13.154819,-74.204417
ANS,Peru,-13.706408,-73.350378
ATA,Peru,-9.347444,-77.598392
LIM,Peru,-12.021889,-77.114319
JJI,Peru,-7.1691,-76.728561
JUL,Peru,-15.467103,-70.158169
MGC,United States,41.7033,-86.8211
TBP,Peru,-3.552528,-80.381356
YMS,Peru,-5.893772,-76.118211
CHH,Peru,-6.201806,-77.856064
IQT,Peru,-3.784739,-73.308806
AQP,Peru,-16.341072,-71.583083
TRU,Peru,-8.081411,-79.108761
PIO,Peru,-13.744864,-76.220284
TPP,Peru,-6.508742,-76.373247
TCQ,Peru,-18.053333,-70.275833
PEM,Peru,-12.613611,-69.228611
PIU,Peru,-5.20575,-80.616444
TYL,Peru,-4.576639,-81.254139
CUZ,Peru,-13.535722,-71.938781
MVD,Uruguay,-34.838417,-56.030806
STY,Uruguay,-31.438481,-57.985294
AGV,Venezuela,9.553422,-69.237536
AAO,Venezuela,9.430225,-64.470725
BLA,Venezuela,10.107139,-64.689161
BNS,Venezuela,8.619575,-70.220825
BRM,Venezuela,10.042747,-69.358619
CBL,Venezuela,8.121898,-63.537353
CAJ,Venezuela,6.231989,-62.854433
CUP,Venezuela,10.660014,-63.261681
CZE,Venezuela,11.414867,-69.681656
CUM,Venezuela,10.450333,-64.130472
GUI,Venezuela,10.574078,-62.312667
GUQ,Venezuela,9.026944,-69.75515
LSP,Venezuela,11.780775,-70.151497
LFR,Venezuela,8.239167,-72.271028
MAR,Venezuela,10.558208,-71.727856
MRD,Venezuela,8.582294,-71.161186
PMV,Venezuela,10.912926,-63.967581
CCS,Venezuela,10.603117,-66.990583
MUN,Venezuela,9.749067,-63.1534
PYH,Venezuela,5.619992,-67.606103
PBL,Venezuela,10.4805,-68.073025
PZO,Venezuela,8.288528,-62.760361
SVZ,Venezuela,7.840831,-72.439742
STD,Venezuela,7.565111,-72.035125
SFH,Venezuela,10.278728,-68.755211
SFD,Venezuela,7.883317,-67.444025
SOM,Venezuela,8.945147,-64.151083
STB,Venezuela,8.974425,-71.943014
TUV,Venezuela,9.088994,-62.094175
VLN,Venezuela,10.149733,-67.9284
VLV,Venezuela,9.340797,-70.584089
VDP,Venezuela,9.222028,-65.993583
LTM,Guyana,3.372761,-59.789439
ANU,Antigua and Barbuda,17.136749,-61.792667
BGI,Barbados,13.074603,-59.492456
DCF,Dominica,15.336719,-61.392211
DOM,Dominica,15.547028,-61.3
FDF,Martinique,14.591033,-61.003175
SFG,Guadeloupe,18.099914,-63.047197
PTP,Guadeloupe,16.265306,-61.531806
GND,Grenada,12.004247,-61.786192
STT,Virgin Islands,18.337306,-64.973361
STX,Virgin Islands,17.701889,-64.798556
BQN,Puerto Rico,18.494861,-67.129444
FAJ,Puerto Rico,18.308889,-65.661861
SIG,Puerto Rico,18.456828,-66.098139
MAZ,Puerto Rico,18.255694,-67.148472
PSE,Puerto Rico,18.008306,-66.563028
SJU,Puerto Rico,18.439417,-66.001833
SKB,Saint Kitts and Nevis,17.311194,-62.718667
SLU,Saint Lucia,14.020228,-60.992936
UVF,Saint Lucia,13.733194,-60.952597
AUA,Aruba,12.501389,-70.015221
BON,Netherlands Antilles,12.131044,-68.268511
CUR,Netherlands Antilles,12.188853,-68.959803
EUX,Netherlands Antilles,17.496492,-62.979439
SXM,Netherlands Antilles,18.040953,-63.1089
AXA,Anguilla,18.204834,-63.055084
TAB,Trinidad and Tobago,11.149658,-60.832194
POS,Trinidad and Tobago,10.595369,-61.337242
EIS,British Virgin Islands,18.444834,-64.542975
AET,United States,66.5519,-152.6222
CIW,Saint Vincent and the Grenadines,12.699042,-61.342431
MQS,Saint Vincent and the Grenadines,12.887947,-61.180161
SVD,Saint Vincent and the Grenadines,13.144306,-61.210861
ALA,Kazakhstan,43.352072,77.040508
TSE,Kazakhstan,51.022222,71.466944
DMB,Kazakhstan,42.853611,71.303611
FRU,Kyrgyzstan,43.061306,74.477556
OSS,Kyrgyzstan,40.608989,72.793269
CIT,Kazakhstan,42.364167,69.478889
YAK,United States,59.3012,-139.3937
URA,Kazakhstan,51.150833,51.543056
PWQ,Kazakhstan,52.195,77.073889
PLX,Kazakhstan,50.3513,80.2344
AKX,Kazakhstan,50.245833,57.206667
GYD,Azerbaijan,40.4675,50.046667
YKS,Russia,62.09325,129.770672
MJZ,Russia,62.534689,114.038928
BQS,Russia,50.425394,127.412478
KHV,Russia,48.528044,135.188361
MQT,United States,46.353611,-87.395278
PVS,Russia,64.378139,-173.243306
GDX,Russia,59.910989,150.720439
PWE,Russia,69.783283,170.597006
PKC,Russia,53.167889,158.453669
UUS,Russia,46.888672,142.717531
VVO,Russia,43.398953,132.148017
HTA,Russia,52.026317,113.305556
BTK,Russia,56.370556,101.698331
IKT,Russia,52.268028,104.388975
UUD,Russia,51.807764,107.437644
KBP,Ukraine,50.345,30.894722
DOK,Ukraine,48.073611,37.739722
DNK,Ukraine,48.357222,35.100556
SIP,Ukraine,45.052222,33.975139
IEV,Ukraine,50.401694,30.449697
LWO,Ukraine,49.8125,23.956111
IMT,United States,45.8183611,-88.1145556
ODS,Ukraine,46.426767,30.676464
LED,Russia,59.800292,30.262503
MMK,Russia,68.781672,32.750822
GME,Belarus,52.527022,31.016692
VTB,Belarus,55.1265,30.349639
KGD,Russia,54.89005,20.592633
MHP,Belarus,53.864472,27.539683
MSQ,Belarus,53.882469,28.030731
ABA,Russia,53.74,91.385
BAX,Russia,53.363775,83.538533
KEJ,Russia,55.270094,86.107208
OMS,Russia,54.967042,73.310514
KRR,Russia,45.034689,39.170539
MCX,Russia,42.816822,47.652294
MRV,Russia,44.225072,43.081889
STW,Russia,45.109165,42.112778
ROV,Russia,47.258208,39.818089
AER,Russia,43.449928,39.956589
ASF,Russia,46.283333,48.006278
VOG,Russia,48.782528,44.345544
CEK,Russia,55.305836,61.503333
MQF,Russia,53.393131,58.755661
GBZ,New Zealand,-36.1429,175.2819
NJC,Russia,60.949272,76.483617
PEE,Russia,57.914517,56.021214
SGC,Russia,61.343694,73.401842
SVX,Russia,56.743108,60.802728
ASB,Turkmenistan,37.986814,58.360967
KRW,Turkmenistan,40.063333,53.007222
DYU,Tajikistan,38.543333,68.825
BHK,Uzbekistan,39.775,64.483333
SKD,Uzbekistan,39.700547,66.983829
IUD,Qatar,25.1174,51.3228
TAS,Uzbekistan,41.257861,69.281186
BZK,Russia,53.214194,34.176447
SVO,Russia,55.972642,37.414589
KLD,Russia,56.824736,35.757678
VOZ,Russia,51.814211,39.229589
VKO,Russia,55.591531,37.261486
SCW,Russia,61.64705,50.84505
KZN,Russia,55.606186,49.278728
REN,Russia,51.795786,55.456744
UFA,Russia,54.557511,55.874417
KBY,Russia,53.504858,50.164336
AMD,India,23.077242,72.63465
AKD,India,20.699006,77.058628
IXU,India,19.862728,75.398114
BOM,India,19.088686,72.867919
PAB,India,21.9884,82.110983
BHJ,India,23.287828,69.670147
IXG,India,15.859286,74.618292
BDQ,India,22.336164,73.226289
BHO,India,23.287467,77.337375
BHU,India,21.752206,72.185181
NMB,India,20.434364,72.843206
GOI,India,15.380833,73.831422
IDR,India,22.721786,75.801086
JLR,India,23.177817,80.052047
JGA,India,22.465522,70.012556
IXY,India,23.112719,70.100289
HJR,India,24.817197,79.918597
KLH,India,16.664658,74.289353
IXK,India,21.317069,70.270403
NAG,India,21.092192,79.047183
ISK,India,19.963739,73.807644
PNQ,India,18.582111,73.919697
PBD,India,21.648675,69.657219
RAJ,India,22.309183,70.779525
RPR,India,21.180406,81.738753
SSE,India,17.627958,75.934842
STV,India,21.114061,72.741792
UDR,India,24.617697,73.8961
CMB,Sri Lanka,7.180756,79.884117
RML,Sri Lanka,6.821994,79.886208
GOY,Sri Lanka,7.337081,81.625881
JAF,Sri Lanka,9.792331,80.070089
TRR,Sri Lanka,8.538514,81.181853
KIK,Iraq,35.17,44.3483
PNH,Cambodia,11.546556,104.844139
REP,Cambodia,13.410666,103.81284
IXA,India,23.886978,91.24045
AJL,India,23.746603,92.802767
IXB,India,26.681206,88.328567
BBI,India,20.244364,85.817781
CCU,India,22.654739,88.446722
COH,India,26.330508,89.467203
DBD,India,23.834044,86.425261
ESC,United States,45.722778,-87.093611
GAY,India,24.744308,84.951175
IMF,India,24.75995,93.896697
IXW,India,22.813211,86.168844
JRH,India,26.731528,94.175536
IXH,India,24.308192,92.007156
IXS,India,24.912928,92.978742
IXI,India,27.295494,94.09765
MOH,India,27.483853,95.016922
PAT,India,25.591317,85.087992
IXR,India,23.31425,85.321675
RRK,India,22.25665,84.814567
VTZ,India,17.721167,83.224483
CXB,Bangladesh,21.452194,91.963889
CGP,Bangladesh,22.249611,91.813286
IRD,Bangladesh,24.1525,89.049446
JSR,Bangladesh,23.1838,89.160833
RJH,Bangladesh,24.437219,88.616511
SPD,Bangladesh,25.759228,88.908869
ZYL,Bangladesh,24.963242,91.866783
DAC,Bangladesh,23.843333,90.397781
HKG,Hong Kong,22.308919,113.914603
AGR,India,27.155831,77.960892
IXD,India,25.440064,81.733872
ATQ,India,31.709594,74.797264
VNS,India,25.452358,82.859342
KUU,India,31.876706,77.154367
IXC,India,30.673469,76.788542
DED,India,30.189689,78.180256
DEL,India,28.5665,77.103088
GWL,India,26.293336,78.227753
JDH,India,26.251092,73.048869
JAI,India,26.824192,75.812161
JSA,India,26.888653,70.864967
IXJ,India,32.689142,74.837389
KNU,India,26.441444,80.364864
KTU,India,25.160219,75.845631
LUH,India,30.854681,75.952592
IXL,India,34.135872,77.546514
LKO,India,26.760594,80.889339
IXP,India,32.233778,75.634628
PGH,India,29.033408,79.473744
SXR,India,33.987139,74.77425
TNI,India,24.562319,80.854933
BXH,Kazakhstan,46.8933,75.005
LPQ,Laos,19.897914,102.160764
PKZ,Laos,15.132053,105.781417
ZVK,Laos,16.556594,104.759531
VTE,Laos,17.988322,102.563256
MFM,Macau,22.149556,113.591558
BWA,Nepal,27.505703,83.41625
KTM,Nepal,27.696583,85.3591
PKR,Nepal,28.200881,83.982056
SIF,Nepal,27.159456,84.980122
BIR,Nepal,26.481453,87.264036
AGX,India,10.823656,72.176042
BLR,India,12.949986,77.668206
BEP,India,15.162783,76.882775
VGA,India,16.530433,80.796847
CJB,India,11.030031,77.043383
COK,India,10.155556,76.391389
CCJ,India,11.136839,75.9553
CDP,India,14.509961,78.772833
HYD,India,17.453117,78.467586
IXM,India,9.834508,78.093378
